7596	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Bohrkronen	4	DUSS DBK Bohrkrone CBL 1/2" Ø 57-122mm L300 mm		Nass-Bohrkrone mit Premium-Dachsegmenten für hohe Standzeit.
4030	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Fingerfräser	3	Fingerfräser BETCUT DRY Vollbelag		Diamantfingerfräser für Bohrungserweiterung und Konturen, trocken.
4861	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässcheiben	3	Diamantfräser DISC Ø 50 x 6 mm geschlitzt	030-952	Gesinterte Diamant-Frässcheibe für Marmor und Granit.
435	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Diamantfrässtift Zylinder  Ø 4 / 35mm lang, galvanisiert	031-308	Galvanisierter Diamantfrässtift für Marmor und Granit.
437	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Diamantschleifstift galvanisiert A ø6x11mm Rundkegel spitz	031-312	Galvanisierter Diamantstift, Rundkegel spitz für Detailarbeiten.
438	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Diamant Schleifstift galvanisiert D ø15mm	031-314	Galvanisierter Diamantstift, Zylinder flach, Ø 15 mm.
4862	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Diamantschleifstift Zylinder  Ø10/40mm galvanisiert	030-954	Galvanisierter Diamantfrässtift, Zylinderform Ø 10 mm.
4863	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Diamantschleifstift Disc gesintert  Ø 25x1,5 mm	030-956	Gesinterter Diamant-Scheibenstift für feine Details.
4922	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	Bildhauerset Stift Diamantschleifstift ø 15mm / R=7,5mm	031-422	Pilzförmiger Diamant-Schleifstift, Radius 7.5 mm.
3579	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frässtifte	3	DSK 6mm Diamantfrässtift Kugel Ø 4mm - 16mm		Galvanisierter Kugel-Frässtift für Marmor und Granit.
4197	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Frästeller	3	BETCUT Diamantfrästeller Ø50mm, Topqualität	030-634	Diamantfrästeller in Topqualität für Bildhauerarbeiten.
1682	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	DSK 6 mm Bildhauerstift gesintert Ø12x20mm	031-552	Gesinterter Diamant-Bildhauerstift für grobe Formbearbeitung.
1683	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	DSK 3 Gravurstift Diamant.gesintert Ø10mm x 6mm	031-548	Gesinterter Diamant-Gravurstift mit Trapez-Kopfkegel.
1684	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	Gravurstift Dia.ges.Ø4x12mm	031-550	Gesinterter Diamant-Gravurstift, Flachzylinderform.
1685	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	Gravurstift Dia.ges.Ø3,5x10mm	031-544	Gesinterter Diamant-Gravurstift, Spitzzylinderform.
1686	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	Gravurstift Dia.ges.Ø3x5mm	031-546	Gesinterter Diamant-Gravurstift, Rundzylinderform.
1840	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	Diamantschleifst. PlanCon 25	031-580	Vakuumgelöteter Diamantschleifstift für gute Standzeit.
1847	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Gravur- & Schleifstifte	3	DSK 3mm Set Gravurstifte galvanisiert 10 verschiedene Formen		10-teiliges Diamant-Gravurstift-Set für Marmor und Granit.
1735	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Profilfräser	3	BETCUT INTEGRAL Flach Ø100 M14	031-562	Flacher Diamantfräser mit M14-Aufnahme für Trockenschliff.
1838	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Profilfräser	3	BETCUT PROFILE V20 Aufnahme M14 Körnung 40	031-520	Diamant-Profilfräser für V-Profile 60 mm an Naturstein und Platten.
1839	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Profilfräser	3	BETCUT PF V30/R15 Aufnahme M14 Körnung 40	031-510	Diamant-Profilfräser für V-Profile 30 mm an Naturstein und Platten.
7091	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamant-Vollbohrer	3	DVB Vollbohrer kurz, Nass Ø 2.5mm-12mm  M14 IG		Diamant-Vollbohrer für Granit und Marmor, Ø2.5-12mm, M14.
3671	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamantwerkzeuge CNC	2	Diamantstift komplett	031-470	Kompletter Diamantstift mit Halter für CNC-Anlagen.
3670	Steinmetz & Bildhauer	03 Bohren & Fräsen	Diamantwerkzeuge CNC	1	Ersatz Diamantspitze (zu Diamantstift)	031-472	Ersatzspitze für CNC-Diamantstift.
4276	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	KGS Speedline RT 20x20mm M12	031-282	Fingerfräskrone für Granit auf CNC-Maschinen.
4277	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	Fingerfräskrone M Ø20x20mm M12	031-250	Fingerfräskrone für Marmor auf CNC-Maschinen.
4278	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	FF ø20/14x15 SYRMA M12	031-260	Fingerfräser Ravelli für CNC-Fräsmaschinen.
4281	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	KGS Speedline RTF 20x20mm M12	032-164	Fingerfräser für Granit ohne Wasserschlitze.
4282	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	KGS Speedline RTES M12	032-166	Fingerfräser speziell für Quarzkomposite.
4910	Steinmetz & Bildhauer	03 Bohren & Fräsen	Fingerfräser CNC	3	Fingerfräser ø20 mm / 14x12 mm	031-258	Fingerfräser ADI für Granit, Nutzlänge 100 mm.
5925	Steinmetz & Bildhauer	03 Bohren & Fräsen	Gravierzubehör (Pressluft)	1	Ersatznadel zu Druckluft Gravierstift GP 950	060-171	Ersatznadel für den Druckluft-Gravierstift GP 950.
1177	Steinmetz & Bildhauer	03 Bohren & Fräsen	Handsetzer & Zahneisen	3	Stahl-Zahneisen 4Z.16mm KK	040-354	Zahneisen für die Handbearbeitung von Sandstein.
1218	Steinmetz & Bildhauer	03 Bohren & Fräsen	Handsetzer & Zahneisen	3	Stahl-Zahneisen 4 Zähne . 22mm KK	040-356	Zahneisen für die Handbearbeitung von Sandstein.
1344	Steinmetz & Bildhauer	03 Bohren & Fräsen	Handsetzer & Zahneisen	3	Ferrit Handsetzer  85°		Widia-Handsetzer für präzise Steinbearbeitung per Hammerschlag.
3608	Steinmetz & Bildhauer	03 Bohren & Fräsen	Hartmetallbohrer	3	Hartmetall Bohrer Marmor+Granit		Hartmetallbohrer mit WIDIA-Einsatz für Marmor und Granit.
3610	Steinmetz & Bildhauer	03 Bohren & Fräsen	Hartmetallbohrer	3	Hartmetall Bohrer OMC		Hartmetallbohrer mit WIDIA-Einsatz für Granit.
1354	Steinmetz & Bildhauer	03 Bohren & Fräsen	Hartmetallstocker	3	Hartmetallstocker PL rund   Aufnahme Ø 12.7 x 50 mm		Rundstocker für Marmor und Granit mit auswechselbaren Widia-Einsätzen.
1355	Steinmetz & Bildhauer	03 Bohren & Fräsen	Hartmetallstocker	3	Hartmetallstocker PL 12.5 mm Länge 190 mm		Grosser Hartmetallstocker mit wählbarer Zähnezahl.
118	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Meisselwerkzeuge	3	FERRIT PL-ZE 16/2Z UNI Konus 13	041-206	Widia-Zahneisen für den Presslufthammer, universell einsetzbar.
1350	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schlageisen	3	REXID PL-Schlageisen 12,7 W		Schnittfreudiges Schlageisen für Weichgestein am Presslufthammer.
1351	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schlageisen	3	REXID PL-Schlageisen 12,7 H		Schnittfreudiges Schlageisen für Hartgestein am Presslufthammer.
1352	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schlageisen	3	REXID PL-Schlageisen Konus 13		Widia-Schlageisen mit Konus-13-Aufnahme für Weich- und Hartgestein.
1346	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schrifteisen	3	REXID PL-Schrifteisen H ø10.2		Widia-Schrifteisen für Hartgestein am Presslufthammer.
1347	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schrifteisen	3	REXID Pressluft-Schrifteisen ERGO H		Gummiummanteltes Schrifteisen mindert Vibration und Erwärmung.
1348	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schrifteisen	3	REXID PL-Schrifteisen W Aufnahme 12.7mm		Schnittfreudiges Widia-Schrifteisen für Weichgestein.
1349	Steinmetz & Bildhauer	03 Bohren & Fräsen	Pressluft-Schrifteisen	3	REXID PL-Schrifteisen H  ø12.7mm mit WIDIA-Einsatz		Widia-Schrifteisen für Hartgestein mit 12,7-mm-Schaft.
4926	Steinmetz & Bildhauer	03 Bohren & Fräsen	Profilfräser	3	BETCUT PROFILE B15 Aufnahme M14 Körnung 40	031-518	Diamant-Profilfräser B15 für Kantenprofile an Naturstein.
2984	Steinmetz & Bildhauer	03 Bohren & Fräsen	Steinbohrer	3	Irwin Masonry Steinbohrer		Hartmetall-Steinbohrer für Beton und Granit.
6720	Steinmetz & Bildhauer	03 Bohren & Fräsen	Steinbohrer	3	Dreikantbohrer Ø 3 - 5 mm		Dreikantbohrer für splitterfreie Bohrungen in poliertem Naturstein.
340	Steinmetz & Bildhauer	03 Bohren & Fräsen	Steinfräsen	2	Tischfräse ACHILLI ANR 100-CE	070-012	Manuelle Tischfräse mit 45°-Anschlag für Platten bis 350 mm.
341	Steinmetz & Bildhauer	03 Bohren & Fräsen	Steinfräsen	2	Transp. Steinfräse ANR 130 CE	070-014	Transportable Tischfräse mit 45°-Anschlag, leichter als das Standardmodell.
7903	Steinmetz & Bildhauer	03 Bohren & Fräsen	StoneLux-Werkzeuge	3	PROXXON Industriebohrschleifer IBS/E	060-216	Präzisions-Bohrschleifer mit Rundlaufgenauigkeit von 3/100mm.
4031	Steinmetz & Bildhauer	03 Bohren & Fräsen	Trockenbohrkronen	5	BETCUT DRY M14 Diamantbohrkronen trocken/grob		Vollbelegte Trockenbohrkrone für alle Materialien, ø 5-150 mm.
1396	Steinmetz & Bildhauer	03 Bohren & Fräsen	Trockenbohrkronen	2	Spühlkopf zu Vollbohrer	050-076	Spülkopf für Wasserzufuhr am Vollbohrer beim Nassbohren.
86	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Abrichtsteine	3	Schärfstein 300 x 290 x 40mm rot	030-526	Schärfstein zum Abrichten von Diamanttrennscheiben.
879	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Abrichtsteine	3	MAXI HR 200x50x25 C30	010-214 K30	Bakelitgebundener Handrutscher für die Trockenanwendung.
7321	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Akku-Poliermaschinen (Supraflex)	2	FLEX SE 125 18-EC/5.0 SET Supraflex inkl. Akku u. Schnellladegerät	050-538	Supraflex-Poliermaschine im Komplettset mit Akku und Ladegerät.
3918	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	FERROFLEX Schleifbürsten Frankfurt Körnung 36-500		Siliziumcarbid-Schleifsegment für Nassschliff im Frankfurt-Format.
3920	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	FERROFLEX Schleifbürsten DIA-Schleifbürsten Frankfurt		Diamant-Antikbürste im Frankfurt-Format für antike Oberflächen.
3921	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	FERROFLEX Schleifbürste SIC Ø100mm, Aufnahme SF+ M14		SIC-Schleifbürste für antike Oberflächen ohne Säure.
3922	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	FERROFLEX Schleifbürste SIC ø130 mm Aufnahme SF + M14		SIC-Schleifbürste für Konturen und antike Oberflächen.
3942	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	FERROFLEX Schleifbürsten Diamant ø 100 mm Aufnahme SF + M14		Diamant-Schleifbürste für antike Oberflächen im Nassschliff.
3943	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Antik-/Bürstenschliff	4	Mattschleifbürste: ø 100 mm, Aufnahme: SF / M14		Bürste für gleichmässigen Mattschliff auf Granit.
3123	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	4	Aufnahmeteller FLEX, Aufnahme M14		Weicher FLEX-Aufnahmeteller mit Klettbelag für Schleifpads.
3124	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	4	Aufnahmeteller FLEX Aufnahme M14 hart, flach		Harter, flacher FLEX-Aufnahmeteller mit Klettbelag.
5932	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	Aufnahmeteller SF HART Tornado Ø100 (Magnet)	050-148	Magnet-Aufnahmeteller Tornado Ø100mm, Aufnahme SF.
5933	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	Aufnahmeteller ø130 SF Magnet hart	050-150	Harter Magnet-Aufnahmeteller Ø130mm, Aufnahme SF.
2552	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	AT KGS SWIFLEX K1 ø100 QRS M14 RDg	050-084	Klett-Aufnahmeteller für KGS Telum-Trockenscheiben.
268	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	Aufnahmeteller  ø 80mm Alu M14 Velcro	050-126	Alu-Aufnahmeteller mit Klettverschluss ø80mm.
269	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	Aufnahmeteller ø100 mm Alu M14 Velcro	050-122	Alu-Aufnahmeteller mit Klettverschluss ø100mm.
452	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller	3	Aufnahmeteller KGS-SWIFLEX ø115 mm Back up pad M14	050-226	Klett-Aufnahmeteller M14 für QRS-Schleifmedien.
3372	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Backing Pads	4	Aufnahmeteller KGS SWIFLEX R ø100 mm Back up pad M14	050-224	Wechselbarer Klett-Aufnahmeteller für Schleifscheiben, M14.
3373	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Backing Pads	4	Aufnahmeteller KGS SWIFLEX K1 ø115 mm QRS M14 rot	050-082	Robuster Klett-Aufnahmeteller für Diamantschleifscheiben, M14.
3374	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Backing Pads	3	Aufnahmeteller ø 125mm  mit M14	050-204	Luftgekühlter Aufnahmeteller für Sternloch-Fiberscheiben.
1658	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Kupplungen	3	DIAFLEX Stützteller 100 QRS/SF	050-236	Harter Klett-Stützteller Ø100 mm für Diamant-Schleifwerkzeuge.
1694	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Kupplungen	3	Magnet-Kupplung ø70 mm, M14 Gummi	050-154	Magnetkupplung mit Schnellverschluss für Diamant-Schleifteller.
3906	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Zubehör	3	Werkzeug-Aufnahmeteller: Gummikupplung ø 75 mm	050-052	Vulkanisierte Gummikupplung zur Aufnahme von Schleifscheiben.
3908	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Zubehör	3	W-AT: Gummikupplung ø 60mm	050-050	Vulkanisierte Gummikupplung für Schleifscheiben bis 4000 RPM.
3909	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller & Zubehör	3	W-AT: Gummikupplung vulkanisiert ø 75 mm	050-058	Vulkanisierte Gummikupplung für Schleifscheiben bis 4000 RPM.
5170	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller/Stützteller	3	Aufnahmeteller SIA ø175 mm / M14 Klettverbindung	050-038	Aufnahmeteller mit Klettverbindung, Aufnahme M14.
5188	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller/Stützteller	3	Aufnahmeteller ø100 mm FLEX Gummi M14 SUPER	050-108	Weicher Gummi-Aufnahmeteller mit Superschlaufen-Klett.
5190	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller/Stützteller	3	Aufnahmeteller ø100 mm FLEX Gummi M14 V SUPER	050-112	Harter Gummi-Aufnahmeteller mit Superschlaufen-Klett.
5196	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Aufnahmeteller/Stützteller	3	Aufnahmeteller ø120 Gummi M14 Velcro	050-130	Flacher Gummi-Aufnahmeteller, selbstklebend.
3134	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Betonschleifer	2	FLEX LD 18-7 150 R Betonschleifer ø 150mm	050-020	Betonschleifer mit Staubabsaugung für Bodenflächen.
3593	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauer-Handwerkzeuge	2	EUROP Handschrifteisen SK *		Handschrifteisen mit Widia-Einsatz für Kalkstein.
3594	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauer-Handwerkzeuge	2	EUROP Handschrifteisen SK ***		Profi-Handschrifteisen mit härtestem Widia für alle Steine.
3984	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauer-Handwerkzeuge	2	Gipsraspel Milani doppelseitig		Doppelseitige Handraspel für Sandstein und Gips, italienische Qualität.
6422	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauer-Pressluftwerkzeug	2	Ferrit PL-Scharriereisen 80mm EE13 Weichgestein	041-512	Pressluft-Scharriereisen für Sandstein und Marmor, 80 mm.
6439	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauer-Pressluftwerkzeug	2	Ferrit PL-Scharriereisen 60mm EE13 Weichgestein	041-511	Pressluft-Scharriereisen für Sandstein und Marmor, 60 mm.
2987	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauereisen	3	REXID Bildhauereisen KK W		Schlankes REXID-Bildhauereisen für Weichgestein.
214	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauerwerkzeuge	2	REXID Steinfläche 60 mm 2-Schneiden	040-370	Beidseitiges Hartmetall-Flächwerkzeug 60mm.
6514	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauerwerkzeuge Handarbeit	3	Marmorraspel Milani 15-35cm B662		Handgehauene Stahlraspel für Marmor, Speckstein und Holz in sechs Längen.
6743	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauerwerkzeuge Handarbeit	3	FERRIT Steinfläche 100mm Schneidbreite mit Zähnen	040-408	Zweiseitige Stahlfläche mit WIDIA-Einlage für die manuelle Steinbearbeitung.
6835	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bildhauerwerkzeuge Handarbeit	2	Hartmetall Spalthammer 1500g 40x40mm mit Stiel	040-962	Kompakter WIDIA-Spalthammer für die manuelle Steinbearbeitung.
6964	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Bürstmaschine	2	FLEX BBE 14-3 110 SET Bürstmaschine Trinoflex	050-390	Bürstmaschine mit Schnellwechsel-System zum Satinieren und Bürsten.
4191	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Gravurstifte	3	Diamantstift Kugel Ø 5mm, Schaft Ø 3 x30 mm	031-590	Diamant-Gravurstift Kugelform für Marmor und Granit.
4192	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Gravurstifte	3	Diamantstift Spitz lang, Schaft Ø 3 x30 mm	031-596	Diamant-Gravurstift Spitzform lang für Marmor und Granit.
4193	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Gravurstifte	3	Diamantstift Spitz, kurz, Schaft Ø 3 x30 mm	031-598	Diamant-Gravurstift Spitzform kurz für Marmor und Granit.
4194	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Gravurstifte	3	DSK 3mm Zylinder galvanisiert Ø5mm Korn K60	031-592	Diamant-Gravurstift Zylinderform flach für Marmor und Granit.
4195	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Gravurstifte	3	Diamantstift Zylinder rund, Schaft Ø 3 x30 mm	031-594	Diamant-Gravurstift Zylinderform rund für Marmor und Granit.
4059	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Lamellenscheiben	4	KGS Hybrid Flap Disc M14 WET & DRY		Lamellenschleifscheibe für schnelles, vibrationsfreies Schruppschleifen.
4823	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifbänder	4	KGS DIABELT TELUM Spiral Ø 15 x 30 mm		Spiralschleifband für Detailschliff, Körnung 60-3000.
5073	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifbänder	3	KGS TELUM Diamantschleifband Spiral ø30 x 30 mm Körnung 60-3000		Spiral-Diamantschleifband für Fein- bis Polierschliff.
4962	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifbänder (CNC)	4	BETCUT Mini Drum Resin  Körnung 50-3000		Mini-Drum-Schleifband für CNC-Anlagen in 7 Körnungen.
5712	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifbürsten	4	FERROFLEX Schleifbürsten Diamant ø 130 mm Aufnahme SF + M 14		Diamant-Schleifbürsten in sieben Körnungsstufen.
5520	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifkegel (CONO)	3	CONO Diamant 2 x M14 Aufnahme, K 24-120		Beidseitiger Diamant-Schleifkegel für Marmor.
4264	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifpads	4	BETCUT FLOWER PAD  ø 100 mm		Diamantschleifpad für Trocken- und Nassschliff, Ø 100 mm.
4296	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifpads	4	BETCUT COMP WEISS Ø100 Step1-6		Diamantschleifsystem in 6 Stufen für Quarzkomposit.
4297	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifpads	4	Diamantschleischeibe BETCUT SUPER WEISS Ø100 Flower-Muster		Universelle Diamantschleifscheibe für Nass- und Trockenschliff.
4560	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifpads	4	BETCUT DRY FLASH 5 ø100 mm Pos.1-5		5-stufiges Trockenschleifsystem mit Velcrobelag.
7013	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifpads Trocken	4	KS Dry Schleifpad Ø50mm Korn 1-7 und Buff		Trocken-Schleifpad Ø50mm für Granitkanten, ideal als Baustellen-Set.
7012	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifscheiben	4	JAGUAR FLEX diam.100mm K30-3500 VEL		Diamant-Nassschleifscheibe 100mm für Marmor und Terrazzo.
3751	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamantschleifstift TreeBit	031-568	Galvanisierter Diamantschleifstift in Baumform für Marmor und Granit.
3775	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamant Schleifstift galvanisiert  D ø10 x 10 mm	031-464	Galvanisierter Diamantschleifstift, Zylinderform, für Marmor und Granit.
3797	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Bildhauerset Stift Nr. 2 ø 40x3.0mm Umfangscheibe galvanisiert	031-392	Galvanisierter Diamant-Schleifstift, Umfangscheibe für Marmor und Granit.
3804	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Bildhauerset Stift Nr. 9 galvanisiert ø 25x5 mm	031-404	Galvanisierter Diamant-Schleifstift in Keilform.
3810	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Bildhauerset Stift Nr. 4, galvanisiert 12x14 mm	031-414	Galvanisierter Diamant-Schleifstift in Kegelform.
3811	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Bildhauerset Stift Nr. 15, galvanisiert 16x10 mm	031-416	Galvanisierter Diamant-Schleifstift, Walzenform.
3813	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Bildhauerset Stift Nr. 19, galvanisiert 10x20	031-424	Galvanisierter Diamant-Schleifstift in Flammenform.
3815	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	DSK 6mm Bildhauerset Stift Nr. 4 gesintert Ø 30mm x 1,5mm	031-430	Gesinterter Diamant-Schleifstift für lange Standzeit.
3819	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamantschleifstift Nr. 9 Keilform gesintert 25x5	031-436	Gesinterter Diamant-Schleifstift in Keilform.
3827	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamant-Schleifstift galvanisiert Ø 25x35 mm konisch Rundkegel	031-498	Galvanisierter Diamant-Schleifstift, konischer Rundkegel.
3836	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamant Schleifstift galvanisiert .Ø 8/4x5mm konisch	031-326	Galvanisierter Diamant-Schleifstift, konischer Belag.
3839	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	DSK 6 Dia. Schleifstift galvanisiert. E ø10x1mm Scheibe	031-366	Galvanisierter Diamant-Schleifstift, Scheibenform Typ E.
3840	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	Diamant Schleifstift galvanisiert  E ø10x2 Scheibe	031-368	Galvanisierter Diamant-Schleifstift, Scheibenform Typ E.
3843	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	3	DSK 6 Diamantschleifstift  17g 4x17x12 Rundkegel gesintert	031-444	Gesinterter Diamant-Schleifstift in Rundkegelform.
5634	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifstifte	2	DSK 3mm Kugelform galvanisiert Ø4mm Korn K80	031-591	Diamant-Schleifstift Kugel für feine Detailarbeiten.
1379	Steinmetz & Bildhauer	04 Schleifen, Kanten & Polieren	Diamant-Schleifteller	4	BETCUT Diamanttopfscheiben DIA Schleifteller ø100 mm, gewölbt universal		Gewölbter Diamantschleifteller für Trockenschliff auf Hartgestein.
